Binomial, NCBI taxon id, Order, Family, NCBI lineage, Repeat %, Heterozygosity %
Colpoda steinii,63136,Colpodida,Colpodidae,Eukaryota; Sar; Alveolata; Ciliophora; Intramacronucleata; Colpodea; Colpodida; Colpodidae; Colpoda;,NOT_COLLECTED,CLONAL_CULTURE_NON-AXENIC
Comibaena bajularia,986958,Lepidoptera,Geometridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Geometroidea; Geometridae; Geometrinae; Comibaena;,NOT_COLLECTED,HEAD | THORAX
Comibaena bajularia,986958,Lepidoptera,Geometridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Geometroidea; Geometridae; Geometrinae; Comibaena;,NOT_COLLECTED,ABDOMEN
Coreus marginatus,1545300,Hemiptera,Coreidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Coreoidea; Coreidae; Coreinae; Coreus;,NOT_COLLECTED,ABDOMEN
Coreus marginatus,1545300,Hemiptera,Coreidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Coreoidea; Coreidae; Coreinae; Coreus;,NOT_COLLECTED,HEAD | THORAX
Coreus marginatus,1545300,Hemiptera,Coreidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Coreoidea; Coreidae; Coreinae; Coreus;,0.00,-100.00
Coreus marginatus,1545300,Hemiptera,Coreidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Coreoidea; Coreidae; Coreinae; Coreus;,0.00,-100.00
Coreus marginatus,1545300,Hemiptera,Coreidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Coreoidea; Coreidae; Coreinae; Coreus;,62.46,3.68
Coreus marginatus,1545300,Hemiptera,Coreidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Coreoidea; Coreidae; Coreinae; Coreus;,70.51,4.06
Corizus hyoscyami,1511259,Hemiptera,Rhopalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Coreoidea; Rhopalidae; Corizus;,NOT_COLLECTED,ABDOMEN
Corizus hyoscyami,1511259,Hemiptera,Rhopalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Coreoidea; Rhopalidae; Corizus;,NOT_COLLECTED,HEAD | THORAX
Corizus hyoscyami,1511259,Hemiptera,Rhopalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Coreoidea; Rhopalidae; Corizus;,NOT_COLLECTED,WHOLE_ORGANISM
Corizus hyoscyami,1511259,Hemiptera,Rhopalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Coreoidea; Rhopalidae; Corizus;,81.06,2.28
Cosmia trapezina,116126,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Ipimorphinae; Cosmia;,NOT_COLLECTED,THORAX | ABDOMEN
Cosmia trapezina,116126,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Ipimorphinae; Cosmia;,NOT_COLLECTED,HEAD
Cosmia trapezina,116126,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Ipimorphinae; Cosmia;,45.65,1.16
Cosmia trapezina,116126,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Ipimorphinae; Cosmia;,53.53,1.22
Crambus lathoniellus,1100958,Lepidoptera,Crambidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Pyraloidea; Crambidae; Crambinae; Crambus;,NOT_COLLECTED,WHOLE_ORGANISM
Crambus lathoniellus,1100958,Lepidoptera,Crambidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Pyraloidea; Crambidae; Crambinae; Crambus;,65.64,1.69
Craniophora ligustri,938226,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Acronictinae; Craniophora;,NOT_COLLECTED,THORAX | ABDOMEN
Craniophora ligustri,938226,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Acronictinae; Craniophora;,NOT_COLLECTED,HEAD
Craniophora ligustri,938226,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Acronictinae; Craniophora;,NOT_COLLECTED,HEAD | THORAX
Craniophora ligustri,938226,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Acronictinae; Craniophora;,NOT_COLLECTED,ABDOMEN
Craniophora ligustri,938226,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Acronictinae; Craniophora;,20.18,0.36
Craniophora ligustri,938226,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Acronictinae; Craniophora;,25.14,0.43
Cupido minimus,596548,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Cupido;,MALE,WHOLE_ORGANISM
Cupido minimus,596548,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Cupido;,MALE,WHOLE_ORGANISM
Cupido minimus,596548,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Cupido;,FEMALE,WHOLE_ORGANISM
Cupido minimus,596548,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Cupido;,45.21,1.35
Cyaniris semiargus,988025,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Cyaniris;,MALE,WHOLE_ORGANISM
Cyaniris semiargus,988025,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Cyaniris;,0.00,-100.00
Cyaniris semiargus,988025,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Cyaniris;,39.46,1.20
Cyaniris semiargus,988025,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Cyaniris;,46.58,1.23
Cyaniris semiargus,988025,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Cyaniris;,33.27,1.18
Cyaniris semiargus,988025,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Cyaniris;,40.95,1.23
Dasysyrphus tricinctus,1244581,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Syrphinae; Syrphini; Dasysyrphus;,MALE,HEAD | THORAX
Dasysyrphus tricinctus,1244581,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Syrphinae; Syrphini; Dasysyrphus;,MALE,ABDOMEN
Dasysyrphus tricinctus,1244581,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Syrphinae; Syrphini; Dasysyrphus;,0.00,-100.00
Dasysyrphus tricinctus,1244581,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Syrphinae; Syrphini; Dasysyrphus;,0.00,-100.00
Dasysyrphus tricinctus,1244581,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Syrphinae; Syrphini; Dasysyrphus;,0.00,-100.00
Dasysyrphus tricinctus,1244581,Diptera,Syrphidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Syrphoidea; Syrphidae; Syrphinae; Syrphini; Dasysyrphus;,0.00,-100.00
Deilephila elpenor,283834,Lepidoptera,Sphingidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Bombycoidea; Sphingidae; Macroglossinae; Macroglossini; Deilephila;,NOT_COLLECTED,WHOLE_ORGANISM
Deilephila elpenor,283834,Lepidoptera,Sphingidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Bombycoidea; Sphingidae; Macroglossinae; Macroglossini; Deilephila;,27.89,0.66
Deilephila porcellus,644661,Lepidoptera,Sphingidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Bombycoidea; Sphingidae; Macroglossinae; Macroglossini; Deilephila;,NOT_COLLECTED,HEAD | THORAX
Deilephila porcellus,644661,Lepidoptera,Sphingidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Bombycoidea; Sphingidae; Macroglossinae; Macroglossini; Deilephila;,NOT_COLLECTED,ABDOMEN
Dinocras cephalotes,441509,Plecoptera,Perlidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Polyneoptera; Plecoptera; Perloidea; Perlidae; Dinocras;,NOT_COLLECTED,HEAD
Dinocras cephalotes,441509,Plecoptera,Perlidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Polyneoptera; Plecoptera; Perloidea; Perlidae; Dinocras;,NOT_COLLECTED,THORAX
Dioctria rufipes,468723,Diptera,Asilidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Asiloidea; Asilidae; Dioctriinae; Dioctria;,NOT_COLLECTED,HEAD | THORAX
Dioctria rufipes,468723,Diptera,Asilidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Asiloidea; Asilidae; Dioctriinae; Dioctria;,NOT_COLLECTED,ABDOMEN
Diplectrona felix,2566536,Trichoptera,Hydropsychidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Trichoptera; Annulipalpia; Hydropsychoidea; Hydropsychidae; Diplectroninae; Diplectrona;,NOT_COLLECTED,WHOLE_ORGANISM
Diplectrona felix,2566536,Trichoptera,Hydropsychidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Trichoptera; Annulipalpia; Hydropsychoidea; Hydropsychidae; Diplectroninae; Diplectrona;,NOT_COLLECTED,WHOLE_ORGANISM
Dolichovespula media,881891,Hymenoptera,Vespidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Vespoidea; Vespidae; Vespinae; Dolichovespula;,FEMALE,HEAD | THORAX
Dolichovespula media,881891,Hymenoptera,Vespidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Vespoidea; Vespidae; Vespinae; Dolichovespula;,FEMALE,ABDOMEN
Dolichovespula media,881891,Hymenoptera,Vespidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Vespoidea; Vespidae; Vespinae; Dolichovespula;,25.23,0.68
Dolichovespula media,881891,Hymenoptera,Vespidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Vespoidea; Vespidae; Vespinae; Dolichovespula;,28.92,0.82
Dolichovespula saxonica,85443,Hymenoptera,Vespidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Vespoidea; Vespidae; Vespinae; Dolichovespula;,MALE,HEAD | THORAX
Dolichovespula saxonica,85443,Hymenoptera,Vespidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Vespoidea; Vespidae; Vespinae; Dolichovespula;,MALE,ABDOMEN
Dolichovespula saxonica,85443,Hymenoptera,Vespidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Vespoidea; Vespidae; Vespinae; Dolichovespula;,23.03,0.47
Dolichovespula saxonica,85443,Hymenoptera,Vespidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Vespoidea; Vespidae; Vespinae; Dolichovespula;,28.32,0.62
Dolycoris baccarum,387771,Hemiptera,Pentatomidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Pentatomoidea; Pentatomidae; Pentatominae; Dolycoris;,NOT_COLLECTED,HEAD | THORAX
Dolycoris baccarum,387771,Hemiptera,Pentatomidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Pentatomoidea; Pentatomidae; Pentatominae; Dolycoris;,NOT_COLLECTED,ABDOMEN
Dolycoris baccarum,387771,Hemiptera,Pentatomidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Pentatomoidea; Pentatomidae; Pentatominae; Dolycoris;,0.00,-100.00
Dolycoris baccarum,387771,Hemiptera,Pentatomidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Panheteroptera; Pentatomomorpha; Pentatomoidea; Pentatomidae; Pentatominae; Dolycoris;,75.08,4.48
Drepanepteryx phalaenoides,560898,Neuroptera,Hemerobiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Neuroptera; Hemerobiiformia; Hemerobiidae; Drepanepteryx;,NOT_COLLECTED,HEAD | THORAX
Drepanepteryx phalaenoides,560898,Neuroptera,Hemerobiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Neuroptera; Hemerobiiformia; Hemerobiidae; Drepanepteryx;,NOT_COLLECTED,ABDOMEN
Drepanepteryx phalaenoides,560898,Neuroptera,Hemerobiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Neuroptera; Hemerobiiformia; Hemerobiidae; Drepanepteryx;,0.00,-100.00
Drepanepteryx phalaenoides,560898,Neuroptera,Hemerobiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Neuroptera; Hemerobiiformia; Hemerobiidae; Drepanepteryx;,0.00,-100.00
Dromius quadrimaculatus,346772,Coleoptera,Carabidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Adephaga; Caraboidea; Carabidae; Lebiinae; Lebiini; Dromius;,NOT_COLLECTED,WHOLE_ORGANISM
Dromius quadrimaculatus,346772,Coleoptera,Carabidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Adephaga; Caraboidea; Carabidae; Lebiinae; Lebiini; Dromius;,56.98,2.68
Dromius quadrimaculatus,346772,Coleoptera,Carabidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Adephaga; Caraboidea; Carabidae; Lebiinae; Lebiini; Dromius;,43.17,2.14
Dromius quadrimaculatus,346772,Coleoptera,Carabidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Coleoptera; Adephaga; Caraboidea; Carabidae; Lebiinae; Lebiini; Dromius;,51.97,2.50
Ecdyonurus torrentis,2014018,Ephemeroptera,Heptageniidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera; Ephemeroptera; Setisura; Heptageniidae; Ecdyonurus;,NOT_COLLECTED,HEAD
Ecdyonurus torrentis,2014018,Ephemeroptera,Heptageniidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera; Ephemeroptera; Setisura; Heptageniidae; Ecdyonurus;,NOT_COLLECTED,THORAX
Ecdyonurus torrentis,2014018,Ephemeroptera,Heptageniidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera; Ephemeroptera; Setisura; Heptageniidae; Ecdyonurus;,NOT_COLLECTED,POSTERIOR_BODY
Ecdyonurus torrentis,2014018,Ephemeroptera,Heptageniidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Palaeoptera; Ephemeroptera; Setisura; Heptageniidae; Ecdyonurus;,30.32,3.10
Ectemnius continuus,1126389,Hymenoptera,Crabonidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Spheciformes; Crabronidae; Crabroninae; Crabronini; Crabronina; Ectemnius;,FEMALE,HEAD | THORAX
Ectemnius continuus,1126389,Hymenoptera,Crabonidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Spheciformes; Crabronidae; Crabroninae; Crabronini; Crabronina; Ectemnius;,FEMALE,ABDOMEN
Ectemnius continuus,1126389,Hymenoptera,Crabonidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Spheciformes; Crabronidae; Crabroninae; Crabronini; Crabronina; Ectemnius;,25.65,0.89
Ectemnius continuus,1126389,Hymenoptera,Crabonidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Spheciformes; Crabronidae; Crabroninae; Crabronini; Crabronina; Ectemnius;,26.69,0.94
Ectemnius lituratus,2495015,Hymenoptera,Crabonidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Spheciformes; Crabronidae; Crabroninae; Crabronini; Crabronina; Ectemnius;,FEMALE,HEAD | THORAX
Ectemnius lituratus,2495015,Hymenoptera,Crabonidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Spheciformes; Crabronidae; Crabroninae; Crabronini; Crabronina; Ectemnius;,FEMALE,ABDOMEN
Ectemnius lituratus,2495015,Hymenoptera,Crabonidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Spheciformes; Crabronidae; Crabroninae; Crabronini; Crabronina; Ectemnius;,FEMALE,HEAD | THORAX
Ectemnius lituratus,2495015,Hymenoptera,Crabonidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Spheciformes; Crabronidae; Crabroninae; Crabronini; Crabronina; Ectemnius;,FEMALE,ABDOMEN
Eilema griseola,987420,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Erebidae; Arctiinae; Eilema;,NOT_COLLECTED,THORAX | ABDOMEN
Eilema griseola,987420,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Erebidae; Arctiinae; Eilema;,NOT_COLLECTED,HEAD
Eilema griseola,987420,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Erebidae; Arctiinae; Eilema;,0.00,-100.00
Eilema griseola,987420,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Erebidae; Arctiinae; Eilema;,0.00,-100.00
Eilema griseola,987420,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Erebidae; Arctiinae; Eilema;,50.59,1.22
Eilema griseola,987420,Lepidoptera,Erebidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Erebidae; Arctiinae; Eilema;,56.47,1.42
Eimeria maxima,5804,Eucoccidiorida,Eimeriidae,Eukaryota; Sar; Alveolata; Apicomplexa; Conoidasida; Coccidia; Eucoccidiorida; Eimeriorina; Eimeriidae; Eimeria;,NOT_COLLECTED,CLONAL_CULTURE_AXENIC
